,0,1,2,3,4,5,6,7,8,9,10,11
136,<ANN.ANN object at 0x16B5CCB0>,0.8951415588954911,<ANN.ANN object at 0x16B5CCB0>,0.94092974484446,ANN,adam,relu,constant,7700,0.01,1e-05,"(100, 90)"
137,<ANN.ANN object at 0x16B5CE30>,0.9108703250611674,<ANN.ANN object at 0x16B5CE30>,0.9403471979494349,ANN,adam,relu,constant,7700,0.01,1e-05,"(100, 90, 80, 70)"
138,<ANN.ANN object at 0x16B5CEB0>,0.9196085284865432,<ANN.ANN object at 0x16B5CEB0>,0.9268321099848538,ANN,adam,relu,constant,7700,0.0001,0.0001,"(100, 90)"
139,<ANN.ANN object at 0x16B5CF30>,0.9014330653617616,<ANN.ANN object at 0x16B5CF30>,0.9450075731096353,ANN,adam,relu,constant,7700,0.0001,0.0001,"(100, 90, 80, 70)"
140,<ANN.ANN object at 0x1897E030>,0.9196085284865432,<ANN.ANN object at 0x1897E030>,0.9243854130257486,ANN,adam,relu,constant,7700,0.0001,0.0009,"(100, 90)"
141,<ANN.ANN object at 0x1897E0D0>,0.9084236281020622,<ANN.ANN object at 0x1897E0D0>,0.941512291739485,ANN,adam,relu,constant,7700,0.0001,0.0009,"(100, 90, 80, 70)"
142,<ANN.ANN object at 0x1897E050>,0.9182104159384831,<ANN.ANN object at 0x1897E050>,0.9282302225329139,ANN,adam,relu,constant,7700,0.0001,1e-05,"(100, 90)"
143,<ANN.ANN object at 0x1897E1D0>,0.9101712687871374,<ANN.ANN object at 0x1897E1D0>,0.94162880111849,ANN,adam,relu,constant,7700,0.0001,1e-05,"(100, 90, 80, 70)"
144,<ANN.ANN object at 0x1897E150>,0.905627403005942,<ANN.ANN object at 0x1897E150>,0.9444250262146103,ANN,adam,relu,constant,8700,0.001,0.0001,"(100, 90)"
145,<ANN.ANN object at 0x1897E250>,0.9045788185948969,<ANN.ANN object at 0x1897E250>,0.9467552137947105,ANN,adam,relu,constant,8700,0.001,0.0001,"(100, 90, 80, 70)"
146,<ANN.ANN object at 0x1897E350>,0.9070255155540021,<ANN.ANN object at 0x1897E350>,0.9443085168356052,ANN,adam,relu,constant,8700,0.001,0.0009,"(100, 90)"
147,<ANN.ANN object at 0x1897E3D0>,0.9042292904578818,<ANN.ANN object at 0x1897E3D0>,0.9472212513107305,ANN,adam,relu,constant,8700,0.001,0.0009,"(100, 90, 80, 70)"
148,<ANN.ANN object at 0x1897E2D0>,0.905627403005942,<ANN.ANN object at 0x1897E2D0>,0.9450075731096353,ANN,adam,relu,constant,8700,0.001,1e-05,"(100, 90)"
149,<ANN.ANN object at 0x1897E4D0>,0.8954910870325061,<ANN.ANN object at 0x1897E4D0>,0.9457066293836653,ANN,adam,relu,constant,8700,0.001,1e-05,"(100, 90, 80, 70)"
150,<ANN.ANN object at 0x1897E450>,0.906326459279972,<ANN.ANN object at 0x1897E450>,0.9408132354654549,ANN,adam,relu,constant,8700,0.01,0.0001,"(100, 90)"
151,<ANN.ANN object at 0x1897E5D0>,0.9045788185948969,<ANN.ANN object at 0x1897E5D0>,0.9427938949085402,ANN,adam,relu,constant,8700,0.01,0.0001,"(100, 90, 80, 70)"
152,<ANN.ANN object at 0x1897E650>,0.8993358965396715,<ANN.ANN object at 0x1897E650>,0.9436094605615752,ANN,adam,relu,constant,8700,0.01,0.0009,"(100, 90)"
153,<ANN.ANN object at 0x1897E6D0>,0.9028311779098217,<ANN.ANN object at 0x1897E6D0>,0.9403471979494349,ANN,adam,relu,constant,8700,0.01,0.0009,"(100, 90, 80, 70)"
154,<ANN.ANN object at 0x1897E550>,0.8958406151695212,<ANN.ANN object at 0x1897E550>,0.9418618198765001,ANN,adam,relu,constant,8700,0.01,1e-05,"(100, 90)"
155,<ANN.ANN object at 0x1897E750>,0.9080740999650472,<ANN.ANN object at 0x1897E750>,0.9431434230455552,ANN,adam,relu,constant,8700,0.01,1e-05,"(100, 90, 80, 70)"
156,<ANN.ANN object at 0x1897E850>,0.9189094722125131,<ANN.ANN object at 0x1897E850>,0.9265990912268438,ANN,adam,relu,constant,8700,0.0001,0.0001,"(100, 90)"
157,<ANN.ANN object at 0x1897E8D0>,0.9070255155540021,<ANN.ANN object at 0x1897E8D0>,0.9387160666433648,ANN,adam,relu,constant,8700,0.0001,0.0001,"(100, 90, 80, 70)"
158,<ANN.ANN object at 0x1897E7D0>,0.9185599440754981,<ANN.ANN object at 0x1897E7D0>,0.9268321099848538,ANN,adam,relu,constant,8700,0.0001,0.0009,"(100, 90)"
159,<ANN.ANN object at 0x1897E9D0>,0.906326459279972,<ANN.ANN object at 0x1897E9D0>,0.9454736106256554,ANN,adam,relu,constant,8700,0.0001,0.0009,"(100, 90, 80, 70)"
160,<ANN.ANN object at 0x1897EA50>,0.9203075847605732,<ANN.ANN object at 0x1897EA50>,0.9249679599207736,ANN,adam,relu,constant,8700,0.0001,1e-05,"(100, 90)"
161,<ANN.ANN object at 0x1897E950>,0.9126179657462425,<ANN.ANN object at 0x1897E950>,0.9419783292555051,ANN,adam,relu,constant,8700,0.0001,1e-05,"(100, 90, 80, 70)"
162,<ANN.ANN object at 0x1897EB50>,0.9133170220202727,<ANN.ANN object at 0x1897EB50>,0.940580216707445,ANN,adam,relu,constant,9700,0.001,0.0001,"(100, 90)"
163,<ANN.ANN object at 0x1897EBD0>,0.9070255155540021,<ANN.ANN object at 0x1897EBD0>,0.9459396481416754,ANN,adam,relu,constant,9700,0.001,0.0001,"(100, 90, 80, 70)"
164,<ANN.ANN object at 0x1897EAD0>,0.8989863684026564,<ANN.ANN object at 0x1897EAD0>,0.9430269136665501,ANN,adam,relu,constant,9700,0.001,0.0009,"(100, 90)"
165,<ANN.ANN object at 0x1897EC50>,0.905627403005942,<ANN.ANN object at 0x1897EC50>,0.9448910637306304,ANN,adam,relu,constant,9700,0.001,0.0009,"(100, 90, 80, 70)"
166,<ANN.ANN object at 0x1897ECD0>,0.9035302341838518,<ANN.ANN object at 0x1897ECD0>,0.941046254223465,ANN,adam,relu,constant,9700,0.001,1e-05,"(100, 90)"
167,<ANN.ANN object at 0x1897ED50>,0.8930443900734009,<ANN.ANN object at 0x1897ED50>,0.9423278573925201,ANN,adam,relu,constant,9700,0.001,1e-05,"(100, 90, 80, 70)"
168,<ANN.ANN object at 0x1897EE50>,0.906326459279972,<ANN.ANN object at 0x1897EE50>,0.9444250262146103,ANN,adam,relu,constant,9700,0.01,0.0001,"(100, 90)"
169,<ANN.ANN object at 0x1897EED0>,0.9077245718280321,<ANN.ANN object at 0x1897EED0>,0.94209483863451,ANN,adam,relu,constant,9700,0.01,0.0001,"(100, 90, 80, 70)"
170,<ANN.ANN object at 0x1897EDD0>,0.8993358965396715,<ANN.ANN object at 0x1897EDD0>,0.9417453104974951,ANN,adam,relu,constant,9700,0.01,0.0009,"(100, 90)"
171,<ANN.ANN object at 0x1897EF50>,0.9091226843760922,<ANN.ANN object at 0x1897EF50>,0.9401141791914249,ANN,adam,relu,constant,9700,0.01,0.0009,"(100, 90, 80, 70)"
172,<ANN.ANN object at 0x1899D030>,0.906326459279972,<ANN.ANN object at 0x1899D030>,0.9469882325527205,ANN,adam,relu,constant,9700,0.01,1e-05,"(100, 90)"
173,<ANN.ANN object at 0x1899D070>,0.9066759874169871,<ANN.ANN object at 0x1899D070>,0.9419783292555051,ANN,adam,relu,constant,9700,0.01,1e-05,"(100, 90, 80, 70)"
174,<ANN.ANN object at 0x1899D170>,0.9203075847605732,<ANN.ANN object at 0x1899D170>,0.9240358848887336,ANN,adam,relu,constant,9700,0.0001,0.0001,"(100, 90)"
175,<ANN.ANN object at 0x1899D0F0>,0.905627403005942,<ANN.ANN object at 0x1899D0F0>,0.9433764418035652,ANN,adam,relu,constant,9700,0.0001,0.0001,"(100, 90, 80, 70)"
176,<ANN.ANN object at 0x1899D1F0>,0.9185599440754981,<ANN.ANN object at 0x1899D1F0>,0.9249679599207736,ANN,adam,relu,constant,9700,0.0001,0.0009,"(100, 90)"
177,<ANN.ANN object at 0x1899D2F0>,0.9073750436910172,<ANN.ANN object at 0x1899D2F0>,0.9401141791914249,ANN,adam,relu,constant,9700,0.0001,0.0009,"(100, 90, 80, 70)"
178,<ANN.ANN object at 0x1899D370>,0.9171618315274379,<ANN.ANN object at 0x1899D370>,0.9283467319119189,ANN,adam,relu,constant,9700,0.0001,1e-05,"(100, 90)"
179,<ANN.ANN object at 0x1899D270>,0.9115693813351975,<ANN.ANN object at 0x1899D270>,0.9424443667715251,ANN,adam,relu,constant,9700,0.0001,1e-05,"(100, 90, 80, 70)"
180,<ANN.ANN object at 0x1899D3F0>,0.9140160782943026,<ANN.ANN object at 0x1899D3F0>,0.9395316322963999,ANN,adam,relu,invscaling,700,0.001,0.0001,"(100, 90)"
181,<ANN.ANN object at 0x1899D470>,0.9014330653617616,<ANN.ANN object at 0x1899D470>,0.9461726668996854,ANN,adam,relu,invscaling,700,0.001,0.0001,"(100, 90, 80, 70)"
182,<ANN.ANN object at 0x1899D570>,0.9098217406501223,<ANN.ANN object at 0x1899D570>,0.9408132354654549,ANN,adam,relu,invscaling,700,0.001,0.0009,"(100, 90)"
183,<ANN.ANN object at 0x1899D4F0>,0.8996854246766864,<ANN.ANN object at 0x1899D4F0>,0.9454736106256554,ANN,adam,relu,invscaling,700,0.001,0.0009,"(100, 90, 80, 70)"
184,<ANN.ANN object at 0x1899D5F0>,0.9073750436910172,<ANN.ANN object at 0x1899D5F0>,0.9443085168356052,ANN,adam,relu,invscaling,700,0.001,1e-05,"(100, 90)"
185,<ANN.ANN object at 0x1899D6F0>,0.9024816497728068,<ANN.ANN object at 0x1899D6F0>,0.9476872888267506,ANN,adam,relu,invscaling,700,0.001,1e-05,"(100, 90, 80, 70)"
186,<ANN.ANN object at 0x1899D670>,0.9038797623208669,<ANN.ANN object at 0x1899D670>,0.9459396481416754,ANN,adam,relu,invscaling,700,0.01,0.0001,"(100, 90)"
187,<ANN.ANN object at 0x1899D770>,0.9098217406501223,<ANN.ANN object at 0x1899D770>,0.941046254223465,ANN,adam,relu,invscaling,700,0.01,0.0001,"(100, 90, 80, 70)"
188,<ANN.ANN object at 0x1899D7F0>,0.8926948619363859,<ANN.ANN object at 0x1899D7F0>,0.9424443667715251,ANN,adam,relu,invscaling,700,0.01,0.0009,"(100, 90)"
189,<ANN.ANN object at 0x1899D870>,0.9094722125131073,<ANN.ANN object at 0x1899D870>,0.9396481416754049,ANN,adam,relu,invscaling,700,0.01,0.0009,"(100, 90, 80, 70)"
190,<ANN.ANN object at 0x1899D970>,0.9028311779098217,<ANN.ANN object at 0x1899D970>,0.9461726668996854,ANN,adam,relu,invscaling,700,0.01,1e-05,"(100, 90)"
191,<ANN.ANN object at 0x1899D9F0>,0.9070255155540021,<ANN.ANN object at 0x1899D9F0>,0.9431434230455552,ANN,adam,relu,invscaling,700,0.01,1e-05,"(100, 90, 80, 70)"
192,<ANN.ANN object at 0x1899D8F0>,0.9192590003495281,<ANN.ANN object at 0x1899D8F0>,0.9248514505417686,ANN,adam,relu,invscaling,700,0.0001,0.0001,"(100, 90)"
193,<ANN.ANN object at 0x1899DAF0>,0.9133170220202727,<ANN.ANN object at 0x1899DAF0>,0.9348712571361995,ANN,adam,relu,invscaling,700,0.0001,0.0001,"(100, 90, 80, 70)"
194,<ANN.ANN object at 0x1899DA70>,0.9203075847605732,<ANN.ANN object at 0x1899DA70>,0.9263660724688337,ANN,adam,relu,invscaling,700,0.0001,0.0009,"(100, 90)"
195,<ANN.ANN object at 0x1899DB70>,0.9080740999650472,<ANN.ANN object at 0x1899DB70>,0.9401141791914249,ANN,adam,relu,invscaling,700,0.0001,0.0009,"(100, 90, 80, 70)"
196,<ANN.ANN object at 0x1899DC70>,0.9196085284865432,<ANN.ANN object at 0x1899DC70>,0.9247349411627636,ANN,adam,relu,invscaling,700,0.0001,1e-05,"(100, 90)"
197,<ANN.ANN object at 0x1899DBF0>,0.9087731562390773,<ANN.ANN object at 0x1899DBF0>,0.9384830478853547,ANN,adam,relu,invscaling,700,0.0001,1e-05,"(100, 90, 80, 70)"
198,<ANN.ANN object at 0x1899DCF0>,0.9133170220202727,<ANN.ANN object at 0x1899DCF0>,0.9377839916113248,ANN,adam,relu,invscaling,1700,0.001,0.0001,"(100, 90)"
199,<ANN.ANN object at 0x1899DD70>,0.9042292904578818,<ANN.ANN object at 0x1899DD70>,0.9447745543516253,ANN,adam,relu,invscaling,1700,0.001,0.0001,"(100, 90, 80, 70)"
200,<ANN.ANN object at 0x1899DE70>,0.8996854246766864,<ANN.ANN object at 0x1899DE70>,0.9447745543516253,ANN,adam,relu,invscaling,1700,0.001,0.0009,"(100, 90)"
201,<ANN.ANN object at 0x1899DDF0>,0.9024816497728068,<ANN.ANN object at 0x1899DDF0>,0.9475707794477456,ANN,adam,relu,invscaling,1700,0.001,0.0009,"(100, 90, 80, 70)"
202,<ANN.ANN object at 0x1899DF70>,0.9080740999650472,<ANN.ANN object at 0x1899DF70>,0.9382500291273448,ANN,adam,relu,invscaling,1700,0.001,1e-05,"(100, 90)"
203,<ANN.ANN object at 0x1AAF5070>,0.9007340090877316,<ANN.ANN object at 0x1AAF5070>,0.9471047419317256,ANN,adam,relu,invscaling,1700,0.001,1e-05,"(100, 90, 80, 70)"
204,<ANN.ANN object at 0x1AAF5030>,0.9024816497728068,<ANN.ANN object at 0x1AAF5030>,0.9460561575206804,ANN,adam,relu,invscaling,1700,0.01,0.0001,"(100, 90)"
205,<ANN.ANN object at 0x1AAF5090>,0.9070255155540021,<ANN.ANN object at 0x1AAF5090>,0.9439589886985902,ANN,adam,relu,invscaling,1700,0.01,0.0001,"(100, 90, 80, 70)"
206,<ANN.ANN object at 0x1AAF5110>,0.9021321216357917,<ANN.ANN object at 0x1AAF5110>,0.9433764418035652,ANN,adam,relu,invscaling,1700,0.01,0.0009,"(100, 90)"
207,<ANN.ANN object at 0x1AAF5210>,0.905277874868927,<ANN.ANN object at 0x1AAF5210>,0.9418618198765001,ANN,adam,relu,invscaling,1700,0.01,0.0009,"(100, 90, 80, 70)"
208,<ANN.ANN object at 0x1AAF5290>,0.9101712687871374,<ANN.ANN object at 0x1AAF5290>,0.9425608761505301,ANN,adam,relu,invscaling,1700,0.01,1e-05,"(100, 90)"
209,<ANN.ANN object at 0x1AAF5310>,0.9105207969241524,<ANN.ANN object at 0x1AAF5310>,0.9387160666433648,ANN,adam,relu,invscaling,1700,0.01,1e-05,"(100, 90, 80, 70)"
210,<ANN.ANN object at 0x1AAF5390>,0.9189094722125131,<ANN.ANN object at 0x1AAF5390>,0.9272981475008738,ANN,adam,relu,invscaling,1700,0.0001,0.0001,"(100, 90)"
211,<ANN.ANN object at 0x1AAF5190>,0.9077245718280321,<ANN.ANN object at 0x1AAF5190>,0.9396481416754049,ANN,adam,relu,invscaling,1700,0.0001,0.0001,"(100, 90, 80, 70)"
212,<ANN.ANN object at 0x1AAF5490>,0.9199580566235582,<ANN.ANN object at 0x1AAF5490>,0.9268321099848538,ANN,adam,relu,invscaling,1700,0.0001,0.0009,"(100, 90)"
213,<ANN.ANN object at 0x1AAF5510>,0.9101712687871374,<ANN.ANN object at 0x1AAF5510>,0.9397646510544099,ANN,adam,relu,invscaling,1700,0.0001,0.0009,"(100, 90, 80, 70)"
214,<ANN.ANN object at 0x1AAF5410>,0.9164627752534079,<ANN.ANN object at 0x1AAF5410>,0.928463241290924,ANN,adam,relu,invscaling,1700,0.0001,1e-05,"(100, 90)"
215,<ANN.ANN object at 0x1AAF5610>,0.905976931142957,<ANN.ANN object at 0x1AAF5610>,0.941046254223465,ANN,adam,relu,invscaling,1700,0.0001,1e-05,"(100, 90, 80, 70)"
216,<ANN.ANN object at 0x1AAF5590>,0.8989863684026564,<ANN.ANN object at 0x1AAF5590>,0.9464056856576955,ANN,adam,relu,invscaling,2700,0.001,0.0001,"(100, 90)"
217,<ANN.ANN object at 0x1AAF5690>,0.9098217406501223,<ANN.ANN object at 0x1AAF5690>,0.940580216707445,ANN,adam,relu,invscaling,2700,0.001,0.0001,"(100, 90, 80, 70)"
218,<ANN.ANN object at 0x1AAF5790>,0.9007340090877316,<ANN.ANN object at 0x1AAF5790>,0.9440754980775953,ANN,adam,relu,invscaling,2700,0.001,0.0009,"(100, 90)"
219,<ANN.ANN object at 0x1AAF5810>,0.9000349528137015,<ANN.ANN object at 0x1AAF5810>,0.9458231387626704,ANN,adam,relu,invscaling,2700,0.001,0.0009,"(100, 90, 80, 70)"
220,<ANN.ANN object at 0x1AAF5710>,0.9108703250611674,<ANN.ANN object at 0x1AAF5710>,0.9424443667715251,ANN,adam,relu,invscaling,2700,0.001,1e-05,"(100, 90)"
221,<ANN.ANN object at 0x1AAF5890>,0.906326459279972,<ANN.ANN object at 0x1AAF5890>,0.9454736106256554,ANN,adam,relu,invscaling,2700,0.001,1e-05,"(100, 90, 80, 70)"
222,<ANN.ANN object at 0x1AAF5990>,0.9028311779098217,<ANN.ANN object at 0x1AAF5990>,0.9448910637306304,ANN,adam,relu,invscaling,2700,0.01,0.0001,"(100, 90)"
223,<ANN.ANN object at 0x1AAF5910>,0.9045788185948969,<ANN.ANN object at 0x1AAF5910>,0.9436094605615752,ANN,adam,relu,invscaling,2700,0.01,0.0001,"(100, 90, 80, 70)"
224,<ANN.ANN object at 0x1AAF5A10>,0.9003844809507165,<ANN.ANN object at 0x1AAF5A10>,0.9447745543516253,ANN,adam,relu,invscaling,2700,0.01,0.0009,"(100, 90)"
225,<ANN.ANN object at 0x1AAF5A90>,0.9133170220202727,<ANN.ANN object at 0x1AAF5A90>,0.9380170103693347,ANN,adam,relu,invscaling,2700,0.01,0.0009,"(100, 90, 80, 70)"
226,<ANN.ANN object at 0x1AAF5B10>,0.9091226843760922,<ANN.ANN object at 0x1AAF5B10>,0.9380170103693347,ANN,adam,relu,invscaling,2700,0.01,1e-05,"(100, 90)"
227,<ANN.ANN object at 0x1AAF5B90>,0.9164627752534079,<ANN.ANN object at 0x1AAF5B90>,0.9356868227892345,ANN,adam,relu,invscaling,2700,0.01,1e-05,"(100, 90, 80, 70)"
228,<ANN.ANN object at 0x1AAF5C90>,0.917860887801468,<ANN.ANN object at 0x1AAF5C90>,0.9272981475008738,ANN,adam,relu,invscaling,2700,0.0001,0.0001,"(100, 90)"
229,<ANN.ANN object at 0x1AAF5D10>,0.9112198531981824,<ANN.ANN object at 0x1AAF5D10>,0.9381335197483397,ANN,adam,relu,invscaling,2700,0.0001,0.0001,"(100, 90, 80, 70)"
230,<ANN.ANN object at 0x1AAF5C10>,0.9196085284865432,<ANN.ANN object at 0x1AAF5C10>,0.9239193755097286,ANN,adam,relu,invscaling,2700,0.0001,0.0009,"(100, 90)"
231,<ANN.ANN object at 0x1AAF5D90>,0.9087731562390773,<ANN.ANN object at 0x1AAF5D90>,0.94092974484446,ANN,adam,relu,invscaling,2700,0.0001,0.0009,"(100, 90, 80, 70)"
232,<ANN.ANN object at 0x1AAF5E10>,0.9203075847605732,<ANN.ANN object at 0x1AAF5E10>,0.9246184317837586,ANN,adam,relu,invscaling,2700,0.0001,1e-05,"(100, 90)"
233,<ANN.ANN object at 0x1AAF5E90>,0.9084236281020622,<ANN.ANN object at 0x1AAF5E90>,0.9375509728533147,ANN,adam,relu,invscaling,2700,0.0001,1e-05,"(100, 90, 80, 70)"
234,<ANN.ANN object at 0x1AAF5F10>,0.9119189094722125,<ANN.ANN object at 0x1AAF5F10>,0.9383665385063498,ANN,adam,relu,invscaling,3700,0.001,0.0001,"(100, 90)"
235,<ANN.ANN object at 0x1AB14090>,0.905627403005942,<ANN.ANN object at 0x1AB14090>,0.9468717231737155,ANN,adam,relu,invscaling,3700,0.001,0.0001,"(100, 90, 80, 70)"
236,<ANN.ANN object at 0x1AB14070>,0.9066759874169871,<ANN.ANN object at 0x1AB14070>,0.9430269136665501,ANN,adam,relu,invscaling,3700,0.001,0.0009,"(100, 90)"
237,<ANN.ANN object at 0x1AB14050>,0.9024816497728068,<ANN.ANN object at 0x1AB14050>,0.9458231387626704,ANN,adam,relu,invscaling,3700,0.001,0.0009,"(100, 90, 80, 70)"
238,<ANN.ANN object at 0x1AB14130>,0.9070255155540021,<ANN.ANN object at 0x1AB14130>,0.9446580449726203,ANN,adam,relu,invscaling,3700,0.001,1e-05,"(100, 90)"
239,<ANN.ANN object at 0x1AB141B0>,0.9094722125131073,<ANN.ANN object at 0x1AB141B0>,0.9454736106256554,ANN,adam,relu,invscaling,3700,0.001,1e-05,"(100, 90, 80, 70)"
240,<ANN.ANN object at 0x1AB142B0>,0.9031807060468368,<ANN.ANN object at 0x1AB142B0>,0.9397646510544099,ANN,adam,relu,invscaling,3700,0.01,0.0001,"(100, 90)"
241,<ANN.ANN object at 0x1AB14330>,0.905277874868927,<ANN.ANN object at 0x1AB14330>,0.9417453104974951,ANN,adam,relu,invscaling,3700,0.01,0.0001,"(100, 90, 80, 70)"
242,<ANN.ANN object at 0x1AB14230>,0.9084236281020622,<ANN.ANN object at 0x1AB14230>,0.9466387044157054,ANN,adam,relu,invscaling,3700,0.01,0.0009,"(100, 90)"
243,<ANN.ANN object at 0x1AB143B0>,0.9003844809507165,<ANN.ANN object at 0x1AB143B0>,0.9427938949085402,ANN,adam,relu,invscaling,3700,0.01,0.0009,"(100, 90, 80, 70)"
244,<ANN.ANN object at 0x1AB14430>,0.9070255155540021,<ANN.ANN object at 0x1AB14430>,0.9445415355936153,ANN,adam,relu,invscaling,3700,0.01,1e-05,"(100, 90)"
245,<ANN.ANN object at 0x1AB14530>,0.9112198531981824,<ANN.ANN object at 0x1AB14530>,0.9394151229173948,ANN,adam,relu,invscaling,3700,0.01,1e-05,"(100, 90, 80, 70)"
246,<ANN.ANN object at 0x1AB145B0>,0.9196085284865432,<ANN.ANN object at 0x1AB145B0>,0.9253174880577887,ANN,adam,relu,invscaling,3700,0.0001,0.0001,"(100, 90)"
247,<ANN.ANN object at 0x1AB14630>,0.9101712687871374,<ANN.ANN object at 0x1AB14630>,0.9367354072002796,ANN,adam,relu,invscaling,3700,0.0001,0.0001,"(100, 90, 80, 70)"
248,<ANN.ANN object at 0x1AB146B0>,0.9203075847605732,<ANN.ANN object at 0x1AB146B0>,0.9241523942677385,ANN,adam,relu,invscaling,3700,0.0001,0.0009,"(100, 90)"
249,<ANN.ANN object at 0x1AB144B0>,0.9105207969241524,<ANN.ANN object at 0x1AB144B0>,0.94046370732844,ANN,adam,relu,invscaling,3700,0.0001,0.0009,"(100, 90, 80, 70)"
250,<ANN.ANN object at 0x1AB147B0>,0.9164627752534079,<ANN.ANN object at 0x1AB147B0>,0.928812769427939,ANN,adam,relu,invscaling,3700,0.0001,1e-05,"(100, 90)"
251,<ANN.ANN object at 0x1AB14830>,0.906326459279972,<ANN.ANN object at 0x1AB14830>,0.9429104042875451,ANN,adam,relu,invscaling,3700,0.0001,1e-05,"(100, 90, 80, 70)"
252,<ANN.ANN object at 0x1AB148B0>,0.9122684376092275,<ANN.ANN object at 0x1AB148B0>,0.9408132354654549,ANN,adam,relu,invscaling,4700,0.001,0.0001,"(100, 90)"
253,<ANN.ANN object at 0x1AB14730>,0.9049283467319119,<ANN.ANN object at 0x1AB14730>,0.9473377606897355,ANN,adam,relu,invscaling,4700,0.001,0.0001,"(100, 90, 80, 70)"
254,<ANN.ANN object at 0x1AB14930>,0.9147151345683328,<ANN.ANN object at 0x1AB14930>,0.9365023884422696,ANN,adam,relu,invscaling,4700,0.001,0.0009,"(100, 90)"
255,<ANN.ANN object at 0x1AB14A30>,0.9115693813351975,<ANN.ANN object at 0x1AB14A30>,0.9436094605615752,ANN,adam,relu,invscaling,4700,0.001,0.0009,"(100, 90, 80, 70)"
256,<ANN.ANN object at 0x1AB14AB0>,0.905976931142957,<ANN.ANN object at 0x1AB14AB0>,0.9450075731096353,ANN,adam,relu,invscaling,4700,0.001,1e-05,"(100, 90)"
257,<ANN.ANN object at 0x1AB149B0>,0.9035302341838518,<ANN.ANN object at 0x1AB149B0>,0.9462891762786905,ANN,adam,relu,invscaling,4700,0.001,1e-05,"(100, 90, 80, 70)"
258,<ANN.ANN object at 0x1AB14B30>,0.9115693813351975,<ANN.ANN object at 0x1AB14B30>,0.9370849353372946,ANN,adam,relu,invscaling,4700,0.01,0.0001,"(100, 90)"
259,<ANN.ANN object at 0x1AB14C30>,0.9115693813351975,<ANN.ANN object at 0x1AB14C30>,0.9385995572643597,ANN,adam,relu,invscaling,4700,0.01,0.0001,"(100, 90, 80, 70)"
260,<ANN.ANN object at 0x1AB14BB0>,0.9038797623208669,<ANN.ANN object at 0x1AB14BB0>,0.94116276360247,ANN,adam,relu,invscaling,4700,0.01,0.0009,"(100, 90)"
261,<ANN.ANN object at 0x1AB14CB0>,0.9105207969241524,<ANN.ANN object at 0x1AB14CB0>,0.9387160666433648,ANN,adam,relu,invscaling,4700,0.01,0.0009,"(100, 90, 80, 70)"
262,<ANN.ANN object at 0x1AB14D30>,0.9066759874169871,<ANN.ANN object at 0x1AB14D30>,0.94209483863451,ANN,adam,relu,invscaling,4700,0.01,1e-05,"(100, 90)"
263,<ANN.ANN object at 0x1AB14DB0>,0.9007340090877316,<ANN.ANN object at 0x1AB14DB0>,0.9431434230455552,ANN,adam,relu,invscaling,4700,0.01,1e-05,"(100, 90, 80, 70)"
264,<ANN.ANN object at 0x1AB14E30>,0.9199580566235582,<ANN.ANN object at 0x1AB14E30>,0.9238028661307235,ANN,adam,relu,invscaling,4700,0.0001,0.0001,"(100, 90)"
265,<ANN.ANN object at 0x1AB14EB0>,0.9098217406501223,<ANN.ANN object at 0x1AB14EB0>,0.9391821041593849,ANN,adam,relu,invscaling,4700,0.0001,0.0001,"(100, 90, 80, 70)"
266,<ANN.ANN object at 0x1AB14F30>,0.9199580566235582,<ANN.ANN object at 0x1AB14F30>,0.9241523942677385,ANN,adam,relu,invscaling,4700,0.0001,0.0009,"(100, 90)"
267,<ANN.ANN object at 0x1D8D9050>,0.9073750436910172,<ANN.ANN object at 0x1D8D9050>,0.9398811604334149,ANN,adam,relu,invscaling,4700,0.0001,0.0009,"(100, 90, 80, 70)"
268,<ANN.ANN object at 0x1D8D90D0>,0.9189094722125131,<ANN.ANN object at 0x1D8D90D0>,0.9269486193638588,ANN,adam,relu,invscaling,4700,0.0001,1e-05,"(100, 90)"
269,<ANN.ANN object at 0x1D8D9150>,0.9115693813351975,<ANN.ANN object at 0x1D8D9150>,0.9346382383781895,ANN,adam,relu,invscaling,4700,0.0001,1e-05,"(100, 90, 80, 70)"
270,<ANN.ANN object at 0x1D8D91D0>,0.9070255155540021,<ANN.ANN object at 0x1D8D91D0>,0.9418618198765001,ANN,adam,relu,invscaling,5700,0.001,0.0001,"(100, 90)"
271,<ANN.ANN object at 0x1D8D9250>,0.8982873121286263,<ANN.ANN object at 0x1D8D9250>,0.9457066293836653,ANN,adam,relu,invscaling,5700,0.001,0.0001,"(100, 90, 80, 70)"
272,<ANN.ANN object at 0x1D8D9030>,0.9136665501572877,<ANN.ANN object at 0x1D8D9030>,0.9342887102411744,ANN,adam,relu,invscaling,5700,0.001,0.0009,"(100, 90)"
273,<ANN.ANN object at 0x1D8D9350>,0.8993358965396715,<ANN.ANN object at 0x1D8D9350>,0.9469882325527205,ANN,adam,relu,invscaling,5700,0.001,0.0009,"(100, 90, 80, 70)"
274,<ANN.ANN object at 0x1D8D93D0>,0.9049283467319119,<ANN.ANN object at 0x1D8D93D0>,0.9436094605615752,ANN,adam,relu,invscaling,5700,0.001,1e-05,"(100, 90)"
275,<ANN.ANN object at 0x1D8D92D0>,0.8993358965396715,<ANN.ANN object at 0x1D8D92D0>,0.9451240824886403,ANN,adam,relu,invscaling,5700,0.001,1e-05,"(100, 90, 80, 70)"
