,0,1
0,<LogR.LogR object at 0x124FFD90>,0.9245019224047536
1,<LogR.LogR object at 0x05823AD0>,0.9245019224047536
2,<LogR.LogR object at 0x124FFFF0>,0.9245019224047536
3,<LogR.LogR object at 0x124FFFD0>,0.9245019224047536
4,<LogR.LogR object at 0x124FFF70>,0.9245019224047536
5,<LogR.LogR object at 0x124FFE50>,0.9245019224047536
6,<LogR.LogR object at 0x124FFE30>,0.9245019224047536
7,<LogR.LogR object at 0x05823B50>,0.9245019224047536
8,<LogR.LogR object at 0x124FFBD0>,0.9245019224047536
9,<LogR.LogR object at 0x124FF730>,0.9245019224047536
10,<LogR.LogR object at 0x124FFBF0>,0.9245019224047536
11,<LogR.LogR object at 0x124FFB30>,0.9245019224047536
12,<LogR.LogR object at 0x124FF910>,0.9245019224047536
13,<LogR.LogR object at 0x124FFC30>,0.9245019224047536
14,<LogR.LogR object at 0x124FF930>,0.9245019224047536
15,<LogR.LogR object at 0x124FF890>,0.9245019224047536
16,<LogR.LogR object at 0x124FFA30>,0.9245019224047536
17,<LogR.LogR object at 0x124FF8F0>,0.9245019224047536
18,<LogR.LogR object at 0x124FFCD0>,0.9245019224047536
19,<LogR.LogR object at 0x124FF750>,0.9245019224047536
20,<LogR.LogR object at 0x1276E2D0>,0.9245019224047536
21,<LogR.LogR object at 0x1276E0D0>,0.9245019224047536
22,<LogR.LogR object at 0x1276E410>,0.9245019224047536
23,<LogR.LogR object at 0x1276E550>,0.9245019224047536
24,<LogR.LogR object at 0x1276E5D0>,0.9245019224047536
25,<LogR.LogR object at 0x1276E650>,0.9245019224047536
26,<LogR.LogR object at 0x1276E6D0>,0.9245019224047536
27,<LogR.LogR object at 0x1276E750>,0.9245019224047536
28,<LogR.LogR object at 0x1276E7D0>,0.9245019224047536
29,<LogR.LogR object at 0x1276E850>,0.9245019224047536
