,0,1,2,3,4,5,6,7
43,<KNN.KNN object at 0x109072a50>,0.9217056973086334,<KNN.KNN object at 0x109072a50>,0.9229873004776884,KNN,10,uniform,brute
44,<KNN.KNN object at 0x109072ad0>,0.9133170220202727,<KNN.KNN object at 0x109072ad0>,0.9461726668996854,KNN,10,distance,auto
45,<KNN.KNN object at 0x109072b50>,0.9136665501572877,<KNN.KNN object at 0x109072b50>,0.9461726668996854,KNN,10,distance,ball_tree
46,<KNN.KNN object at 0x109072bd0>,0.9133170220202727,<KNN.KNN object at 0x109072bd0>,0.9461726668996854,KNN,10,distance,kd_tree
47,<KNN.KNN object at 0x109072c50>,0.9133170220202727,<KNN.KNN object at 0x109072c50>,0.9461726668996854,KNN,10,distance,brute
48,<KNN.KNN object at 0x109072cd0>,0.9217056973086334,<KNN.KNN object at 0x109072cd0>,0.9229873004776884,KNN,15,uniform,auto
49,<KNN.KNN object at 0x109072d50>,0.9217056973086334,<KNN.KNN object at 0x109072d50>,0.9229873004776884,KNN,15,uniform,ball_tree
50,<KNN.KNN object at 0x109072dd0>,0.9217056973086334,<KNN.KNN object at 0x109072dd0>,0.9229873004776884,KNN,15,uniform,kd_tree
51,<KNN.KNN object at 0x109072e50>,0.9217056973086334,<KNN.KNN object at 0x109072e50>,0.9229873004776884,KNN,15,uniform,brute
52,<KNN.KNN object at 0x109072ed0>,0.9136665501572877,<KNN.KNN object at 0x109072ed0>,0.9461726668996854,KNN,15,distance,auto
53,<KNN.KNN object at 0x109072f50>,0.9136665501572877,<KNN.KNN object at 0x109072f50>,0.9461726668996854,KNN,15,distance,ball_tree
54,<KNN.KNN object at 0x109072fd0>,0.9136665501572877,<KNN.KNN object at 0x109072fd0>,0.9461726668996854,KNN,15,distance,kd_tree
55,<KNN.KNN object at 0x109087090>,0.9136665501572877,<KNN.KNN object at 0x109087090>,0.9461726668996854,KNN,15,distance,brute
56,<KNN.KNN object at 0x109087110>,0.9217056973086334,<KNN.KNN object at 0x109087110>,0.9229873004776884,KNN,20,uniform,auto
57,<KNN.KNN object at 0x109087190>,0.9217056973086334,<KNN.KNN object at 0x109087190>,0.9229873004776884,KNN,20,uniform,ball_tree
58,<KNN.KNN object at 0x109087210>,0.9217056973086334,<KNN.KNN object at 0x109087210>,0.9229873004776884,KNN,20,uniform,kd_tree
59,<KNN.KNN object at 0x109087290>,0.9217056973086334,<KNN.KNN object at 0x109087290>,0.9229873004776884,KNN,20,uniform,brute
60,<KNN.KNN object at 0x109087310>,0.9136665501572877,<KNN.KNN object at 0x109087310>,0.9461726668996854,KNN,20,distance,auto
61,<KNN.KNN object at 0x109087390>,0.9136665501572877,<KNN.KNN object at 0x109087390>,0.9461726668996854,KNN,20,distance,ball_tree
62,<KNN.KNN object at 0x109087410>,0.9136665501572877,<KNN.KNN object at 0x109087410>,0.9461726668996854,KNN,20,distance,kd_tree
63,<KNN.KNN object at 0x109087490>,0.9136665501572877,<KNN.KNN object at 0x109087490>,0.9461726668996854,KNN,20,distance,brute
64,<LogR.LogR object at 0x109057610>,0.9217056973086334,<LogR.LogR object at 0x109057610>,0.9229873004776884,LogR,newton-cg,1,
