,0,1
0,<ANN.ANN object at 0x1172AC70>,0.9707602339181286
1,<ANN.ANN object at 0x1172AC50>,0.9707602339181286
2,<ANN.ANN object at 0x1172AD50>,0.9707602339181286
3,<ANN.ANN object at 0x1172ACD0>,0.9590643274853801
4,<ANN.ANN object at 0x1172AE50>,0.9649122807017544
5,<ANN.ANN object at 0x1172AED0>,0.9532163742690059
6,<ANN.ANN object at 0x1172ADD0>,0.9590643274853801
7,<ANN.ANN object at 0x1172AFD0>,0.9824561403508771
8,<ANN.ANN object at 0x1177E070>,0.9707602339181286
9,<ANN.ANN object at 0x1177E0F0>,0.9766081871345029
10,<ANN.ANN object at 0x1177E170>,0.9649122807017544
11,<ANN.ANN object at 0x1177E1F0>,0.9649122807017544
12,<ANN.ANN object at 0x1177E030>,0.9766081871345029
13,<ANN.ANN object at 0x1177E270>,0.9766081871345029
14,<ANN.ANN object at 0x1177E370>,0.9649122807017544
15,<ANN.ANN object at 0x1177E2F0>,0.9649122807017544
16,<ANN.ANN object at 0x1177E470>,0.9707602339181286
17,<ANN.ANN object at 0x1177E4F0>,0.9649122807017544
18,<ANN.ANN object at 0x1172A870>,0.9766081871345029
19,<ANN.ANN object at 0x1172A7D0>,0.9415204678362573
20,<Dtree.Dtree object at 0x1172ABB0>,0.9649122807017544
21,<Dtree.Dtree object at 0x1172A170>,0.9649122807017544
22,<Dtree.Dtree object at 0x1172A770>,0.9649122807017544
23,<Dtree.Dtree object at 0x1172A6F0>,0.9649122807017544
24,<Dtree.Dtree object at 0x1172A790>,0.9649122807017544
25,<Dtree.Dtree object at 0x1172A7F0>,0.9649122807017544
26,<Dtree.Dtree object at 0x1172A830>,0.9649122807017544
27,<Dtree.Dtree object at 0x1172AC30>,0.9649122807017544
28,<Dtree.Dtree object at 0x1177E5F0>,0.9707602339181286
29,<Dtree.Dtree object at 0x1177E3F0>,0.9590643274853801
30,<Dtree.Dtree object at 0x1177E630>,0.9590643274853801
31,<Dtree.Dtree object at 0x1177E670>,0.9590643274853801
32,<Dtree.Dtree object at 0x1177E6B0>,0.9590643274853801
33,<Dtree.Dtree object at 0x1177E6F0>,0.9590643274853801
34,<Dtree.Dtree object at 0x1177E730>,0.9590643274853801
