0,<annSL.annSL object at 0x10c17ca90>,broward_norm_with_compas_no_race,test,0.657649667406,0.268686299984,0.324275362319,0.37106017192
1,<annSL.annSL object at 0x10c17ca90>,broward_norm_with_compas_no_race,train,0.681035120148,0.278686547481,0.312195121951,0.328947368421
